"X_id","latest_count_id","latest_count_type","latest_count_date_start","latest_count_date_end","latest_count_duration","location_name","longitude","latitude","centreline_id","avg_daily_vol","avg_weekday_daily_vol","avg_weekend_daily_vol","avg_wkdy_am_peak_start","avg_wkdy_am_peak_vol","avg_wkdy_pm_peak_start","avg_wkdy_pm_peak_vol","avg_speed","avg_85th_percentile_speed","avg_95th_percentile_speed","avg_heavy_pct"
7085,1596345,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Hounslow Ave - Stafford Rd",-79.442025,43.76993,438907,17618.7,17618.7,NA,"08:30:00",1173,"17:00:00",1522,NA,NA,NA,NA
7086,1596351,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Mascot Pl: near Bathurst St",-79.4421396532385,43.7703753691553,438843,18530,18530,NA,"08:30:00",1550.3,"17:30:00",1289,NA,NA,NA,NA
7087,1596369,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Transwell Ave - Drewry Ave",-79.44473,43.780625,437872,23440,23440,NA,"08:30:00",1236.7,"17:00:00",2033.3,NA,NA,NA,NA
7088,1596375,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Drewry Ave - Cedarcroft Blvd",-79.4448347151203,43.7810386422781,14662122,20703.3,20703.3,NA,"07:30:00",1659.3,"17:15:00",1367.7,NA,NA,NA,NA
7089,1596381,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Cedarcroft Blvd - Rockford Rd",-79.4455501054971,43.7839327657752,437552,19956.3,19956.3,NA,"08:15:00",1179.3,"17:30:00",1622,NA,NA,NA,NA
7090,1596119,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Neptune Dr - Haddington Ave",-79.43268,43.731835,7094826,16999,16999,NA,"08:15:00",1422,"17:00:00",1194,NA,NA,NA,NA
7091,1596113,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Bannockburn Ave - Neptune Dr",-79.432575,43.7314,443540,17618.7,17618.7,NA,"08:30:00",1262.3,"17:00:00",1411.7,NA,NA,NA,NA
7092,1596107,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Baycrest Ave - Brooke Ave",-79.432255,43.730005,443769,16987.7,16987.7,NA,"08:30:00",1364.7,"16:15:00",1186,NA,NA,NA,NA
7093,1596399,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Rockford Rd - Carpenter Rd",-79.4464621036214,43.7875021835466,9313323,22319,22319,NA,"07:45:00",1793.3,"17:45:00",1542,NA,NA,NA,NA
7094,1596405,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Fisherville Rd - Greenwin Village Rd",-79.4455295583836,43.7904207360274,437063,36131.7,36131.7,NA,"08:15:00",2382.3,"17:00:00",2559,NA,NA,NA,NA
7095,1596101,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Old Orchard Grv - Baycrest Ave",-79.432095,43.72936,11335881,15759,15759,NA,"08:15:00",1153,"16:45:00",1200.3,NA,NA,NA,NA
7096,1596011,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: near Glencairn Ave",-79.42818,43.712475,9038563,14776.3,14776.3,NA,"08:30:00",1222,"18:00:00",1073.7,NA,NA,NA,NA
7097,1596095,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Ranee Ave - Melrose Ave",-79.431585,43.72719,444103,16042,16042,NA,"08:30:00",1201.7,"17:00:00",1096,NA,NA,NA,NA
7098,1595885,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Albert Wiggan Lane - Tichester Rd",-79.41889,43.684585,60032937,18027.7,18027.7,NA,"08:00:00",1105,"15:00:00",1298,NA,NA,NA,NA
7099,1595891,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: near Tichester Rd",-79.419325,43.68565,8837323,14460.3,14460.3,NA,"08:00:00",1138.7,"17:45:00",927,NA,NA,NA,NA
7100,1595897,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Montclair Ave - Lonsdale Rd",-79.41978,43.68678,8837409,17103.3,17103.3,NA,"08:15:00",1091.7,"17:00:00",1273.7,NA,NA,NA,NA
7101,1595903,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Lonsdale Rd - Lonsmount Dr",-79.42012,43.68764,8338,14407,14407,NA,"08:00:00",1285,"17:30:00",1000,NA,NA,NA,NA
7102,1596005,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Strathallan Wood - Glencairn Ave",-79.42805,43.71194,8985198,13588,13588,NA,"08:15:00",1039.7,"15:45:00",1200.3,NA,NA,NA,NA
7103,1595909,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Ridgewood Rd - Burton Rd",-79.4217341080121,43.6916153691401,8018,16708,16708,NA,"08:15:00",1111,"15:15:00",1187.7,NA,NA,NA,NA
7104,1596089,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Marmion Ave - Ranee Ave",-79.431495,43.726795,444137,15309.3,15309.3,NA,"08:30:00",1092.7,"16:30:00",1153,NA,NA,NA,NA
7105,1595915,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Burton Rd - Croydon Rd",-79.4221,43.6925,8837644,14592,14592,NA,"08:00:00",1214.3,"17:45:00",1005.3,NA,NA,NA,NA
7106,1595921,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Markdale Ave - Warwick Ave",-79.42299,43.69469,8837842,14895.3,14895.3,NA,"07:45:00",874.7,"15:15:00",990,NA,NA,NA,NA
7107,1595927,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Warwick Ave - Elderwood Dr",-79.42328,43.6954,8855255,14577.7,14577.7,NA,"08:00:00",1173.7,"17:45:00",981.7,NA,NA,NA,NA
7108,1595933,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Ava Rd - Ava Rd",-79.424195,43.69761,8855366,15014.3,15014.3,NA,"08:15:00",864,"15:30:00",1008.3,NA,NA,NA,NA
7109,1595939,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Ava Rd - Dewbourne Ave",-79.424555,43.698485,8855433,14589,14589,NA,"08:00:00",1181.3,"17:45:00",1014.7,NA,NA,NA,NA
7110,1595957,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: near Vesta Dr",-79.4258155549321,43.7029098382414,1138631,11056.7,11056.7,NA,"08:30:00",761,"15:45:00",890.3,NA,NA,NA,NA
7111,1596077,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Prince Charles Dr - Fairlawn Ave",-79.43108,43.72494,444320,31575.3,31575.3,NA,"08:30:00",2428.3,"16:00:00",2283,NA,NA,NA,NA
7112,1595963,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Vesta Dr - Shallmar Blvd",-79.42603,43.703805,1138563,13388.7,13388.7,NA,"08:15:00",1384.7,"17:45:00",969.7,NA,NA,NA,NA
7113,1596071,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Saranac Blvd - Cranbrooke Ave",-79.430695,43.723255,7103337,16684,16684,NA,"08:30:00",1290.7,"16:45:00",1202.3,NA,NA,NA,NA
7114,1566201,"ATR_SPEED_VOLUME","2013-05-21","2013-05-21",24,"Daniels St: McIntosh Ave - Berl Ave",-79.49735,43.628915,912983,618,618,NA,"08:30:00",58,"17:00:00",72,29.3,37.7,42.4,NA
7115,1595969,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Beltline Trl - Roselawn Ave",-79.42633,43.70503,60012003,12838,12838,NA,"08:30:00",976,"15:45:00",1038.3,NA,NA,NA,NA
7116,1595975,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Roselawn Ave - Castlefield Ave",-79.4265028430573,43.705700559927,14066568,12065.3,12065.3,NA,"08:15:00",1034.3,"17:45:00",865.7,NA,NA,NA,NA
7117,1595981,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Ridelle Ave - Briar Hill Ave",-79.42696,43.707515,1138324,12264.7,12264.7,NA,"08:15:00",908.7,"15:45:00",1074.7,NA,NA,NA,NA
7118,1595987,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: near Briar Hill Ave",-79.427105,43.708105,1138286,13889,13889,NA,"08:45:00",1138,"17:45:00",1064.7,NA,NA,NA,NA
7119,1595993,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Cortleigh Blvd - Viewmount Ave",-79.42759,43.710115,446029,14433.7,14433.7,NA,"09:15:00",1087,"16:45:00",1213.3,NA,NA,NA,NA
7120,1595999,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Viewmount Ave - Lytton Blvd",-79.427705,43.71056,8985230,13163,13163,NA,"08:30:00",1060.3,"17:45:00",986,NA,NA,NA,NA
7121,1596065,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Woburn Ave - Saranac Blvd",-79.430595,43.72282,11342953,20168,20168,NA,"08:30:00",1386,"15:45:00",1706,NA,NA,NA,NA
7122,1596059,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Covington Rd - Bedford Park Ave",-79.43024,43.72128,60011168,15757.3,15757.3,NA,"08:45:00",1212.7,"17:15:00",1104.3,NA,NA,NA,NA
7123,1596035,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Caribou Rd - Fairholme Ave",-79.42949,43.71803,11394867,15763,15763,NA,"08:15:00",1278.7,"17:30:00",1156.7,NA,NA,NA,NA
7124,1596029,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Frontenac Ave - Caribou Rd",-79.42929,43.71723,9011146,16324,16324,NA,"08:15:00",1272.7,"15:45:00",1276.3,NA,NA,NA,NA
7125,1596023,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Shelborne Ave - Frontenac Ave",-79.4291,43.716385,9011161,17748.3,17748.3,NA,"08:15:00",1489,"17:15:00",1266.7,NA,NA,NA,NA
7126,1596179,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: York Downs Dr - Almore Ave",-79.4366,43.747755,9246504,16613.7,16613.7,NA,"08:00:00",1314.7,"16:30:00",1165.7,NA,NA,NA,NA
7127,1596017,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Coldstream Ave - Shelborne Ave",-79.4289,43.715505,445433,14740.3,14740.3,NA,"08:30:00",1080,"15:45:00",1202,NA,NA,NA,NA
7128,1596185,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Ellison Ave - Bainbridge Ave",-79.43725,43.750355,9246617,15622,15622,NA,"08:15:00",1117.3,"16:30:00",1258.3,NA,NA,NA,NA
7129,1596173,"ATR_VOLUME","2013-05-21","2013-05-23",72,"Bathurst St: Elie Wiesel Park Trl - York Downs Dr",-79.436415,43.74696,30093418,15246.3,15246.3,NA,"08:30:00",1129,"16:30:00",1297.7,NA,NA,NA,NA
7130,1604239,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Tudor Gt - Valley Rd",-79.383345,43.743705,441976,23643,23643,NA,"07:45:00",2233.7,"17:30:00",1609,NA,NA,NA,NA
7131,1604461,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Millwood Rd - Belsize Dr",-79.37478,43.70469,9340638,7523,7523,NA,"08:15:00",532.3,"17:45:00",873,NA,NA,NA,NA
7132,1604467,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: McRae Dr - St Cuthberts Rd",-79.373535,43.701505,884,12864.3,12864.3,NA,"08:15:00",1327.3,"17:15:00",894.7,NA,NA,NA,NA
7133,1604473,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Edna Beange Lane - McRae Dr",-79.373225,43.700645,60012453,13393.7,13393.7,NA,"08:30:00",1075.7,"17:30:00",1369.7,NA,NA,NA,NA
7134,1604479,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Moore Ave - Sutherland Dr",-79.3721179564786,43.6977407801678,14661333,14547,14547,NA,"08:30:00",1810,"17:15:00",1049.7,NA,NA,NA,NA
7135,1604485,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Bayview Heights Dr - Moore Ave",-79.371585670813,43.6963898985636,1151,12982.3,12982.3,NA,"08:30:00",986.7,"17:45:00",1433.3,NA,NA,NA,NA
7136,1604497,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: near Nesbitt Dr",-79.3658136306699,43.6940015506443,1328,13749.3,13749.3,NA,"08:30:00",951.7,"17:30:00",1569,NA,NA,NA,NA
7137,1604521,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: near Pottery Rd",-79.363621940285,43.6880196081769,30071842,13750.7,13750.7,NA,"08:30:00",926.7,"17:15:00",1575.7,NA,NA,NA,NA
7138,1604989,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: near St Leonard's Ave",-79.3812090415368,43.7264333283244,3766807,37543.3,37543.3,NA,"08:00:00",2971.7,"15:45:00",2810.3,NA,NA,NA,NA
7139,1604995,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview S Lawrence Ramp: Bayview Ave - Bayview S Lawrence W Ramp",-79.3817647476055,43.7291298363171,443900,8058.7,8058.7,NA,"08:15:00",788.3,"15:30:00",665.3,NA,NA,NA,NA
7140,1615986,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Lawren Harris Sq - Corktown Common Trl",-79.3537907858286,43.6543737133711,30060870,6938.7,6938.7,NA,"08:30:00",704.3,"17:45:00",848,NA,NA,NA,NA
7141,1615998,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Corktown Common Trl - Adelaide St E",-79.3532296840965,43.6561398113437,30028567,9836,9836,NA,"08:30:00",1044.7,"17:30:00",1193,NA,NA,NA,NA
7142,1616010,"ATR_VOLUME","2013-05-14","2013-05-16",72,"River St: River St Bayview S Ramp - Bayview Ave",-79.3574950421205,43.6657135052392,5070833,12997.7,12997.7,NA,"08:15:00",1106.3,"17:00:00",1095.3,NA,NA,NA,NA
7143,1616022,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview S Rosedale Vl Ramp: Bayview Ave - Rosedale Valley Rd",-79.3610493611952,43.6703612776096,1141990,9506,9506,NA,"08:15:00",1084,"17:15:00",606.7,NA,NA,NA,NA
7144,1616028,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bloor Ramp: near Bayview Bloor Dvp S Ramp",-79.3646012373625,43.6811255519625,30003623,58239,58239,NA,"08:30:00",5123.7,"17:15:00",5106.3,NA,NA,NA,NA
7145,1616046,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bloor W Bayview N Ramp: Bayview Multi-Use Trail - Bayview Multi-Use Trail",-79.3684007802258,43.6796463191885,30003690,5374,5374,NA,"08:30:00",393,"17:00:00",537,NA,NA,NA,NA
7146,1634275,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Hargrave Lane - Valleyanna Dr",-79.379555,43.72402,20235608,24406,24406,NA,"08:30:00",2355,"17:15:00",1581.3,NA,NA,NA,NA
7147,1634281,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Blythwood Rd - Stratford Park Trl",-79.378955,43.72106,30092432,37327.3,37327.3,NA,"08:15:00",2981.7,"16:45:00",2956.7,NA,NA,NA,NA
7148,1603987,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Post Rd - The Bridle Path",-79.382105,43.73747,442864,23579.7,23579.7,NA,"07:45:00",2345.7,"17:45:00",1741,NA,NA,NA,NA
7149,1603993,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Arjay Cres - Post Rd",-79.38188,43.73622,442900,25251.3,25251.3,NA,"08:15:00",1922,"15:45:00",2304.7,NA,NA,NA,NA
7150,1634293,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Sunnydene Cres - Blythwood Rd",-79.37883,43.72035,3766842,19666,19666,NA,"08:30:00",1656.3,"17:15:00",1500,NA,NA,NA,NA
7151,1634299,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: near Sherwood Park Trl",-79.378335,43.717905,30057014,20471,20471,NA,"08:30:00",1759,"17:00:00",1625,NA,NA,NA,NA
7152,1634311,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Broadway Ave - Glenvale Blvd",-79.3778,43.71496,242,19603.3,19603.3,NA,"08:30:00",1663.3,"17:00:00",1669.3,NA,NA,NA,NA
7153,1634317,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Glazebrook Ave - Broadway Ave",-79.377555,43.71347,270,16422,16422,NA,"08:15:00",1538.3,"17:30:00",1239.7,NA,NA,NA,NA
7154,1634323,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Eglinton Ave E - Roehampton Ave",-79.377185,43.71155,7741312,19085.3,19085.3,NA,"08:15:00",1628.7,"17:00:00",1481.3,NA,NA,NA,NA
7155,1634329,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Parkhurst Blvd - Eglinton Ave E",-79.3767510093551,43.7098645265062,493,14497,14497,NA,"08:15:00",1230,"18:00:00",1262.3,NA,NA,NA,NA
7156,1634335,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Manor Rd E - Hillsdale Ave E",-79.37579,43.70738,9344889,14088.3,14088.3,NA,"08:15:00",1298,"17:00:00",986.7,NA,NA,NA,NA
7157,1637970,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Corktown Common Trl - Front St E",-79.35371,43.653665,30060868,6938.7,6938.7,NA,"08:30:00",704.3,"17:45:00",848,NA,NA,NA,NA
7158,1566209,"ATR_SPEED_VOLUME","2013-05-14","2013-05-16",72,"Ivy Ave: Ln N Ivy W Greenwood - Greenwood Ave",-79.3302021943316,43.673229837566,14023116,583.3,583.3,NA,"08:15:00",37.7,"17:15:00",67,34.9,43.4,48.8,NA
7159,1566215,"ATR_SPEED_VOLUME","2013-05-14","2013-05-16",72,"Ivy Ave: Leslie St - Prust Ave",-79.3329188999265,43.6727151827088,10598653,439,439,NA,"08:30:00",27.3,"17:00:00",46.7,30.6,38.5,42.7,NA
7160,1566245,"ATR_SPEED_VOLUME","2013-05-14","2013-05-16",72,"Atkins Ave: Sheridan Ave - Brock Ave",-79.43494,43.650645,1145471,323.3,323.3,NA,"07:15:00",20,"16:30:00",34.7,28.1,37.7,42.9,NA
7161,1566251,"ATR_SPEED_VOLUME","2013-05-14","2013-05-16",72,"Boulton Ave: Clark St - Cummings St",-79.347525,43.66153,6476403,720,720,NA,"08:00:00",52.3,"16:45:00",63.7,26,34,38.3,NA
7162,1637988,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview N Lawrence Ramp: Bayview Ave - Lawrence Ave E",-79.3810121462711,43.7264821462711,444174,4113.3,4113.3,NA,"08:45:00",272.7,"17:00:00",333,NA,NA,NA,NA
7163,1603999,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Bayview Ridge - Tudor Gt",-79.383165,43.74284,442100,22689,22689,NA,"08:15:00",1630,"15:45:00",2128.7,NA,NA,NA,NA
7164,1604011,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Bayview S Bloor E Ramp - Bayview S Bloor E Ramp",-79.3677097486136,43.6782362233779,1140618,3679.3,3679.3,NA,"08:30:00",551.7,"18:00:00",214.3,NA,NA,NA,NA
7165,1604017,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Rosedale Valley Rd: Bayview S Rosedale Vl Ramp - Bayview Ave",-79.360440994931,43.670076335023,60034814,13329,13329,NA,"08:15:00",658.7,"17:00:00",1239,NA,NA,NA,NA
7166,1604029,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview N Bloor E Ramp: Bayview Ave - Bayview Multi-Use Trail",-79.3671216668086,43.6781502779434,12373944,19985.7,19985.7,NA,"08:00:00",1336.7,"17:45:00",1503,NA,NA,NA,NA
7167,1604095,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: near Newton Dr",-79.39524,43.79939,436495,17252.7,17252.7,NA,"08:30:00",1557.3,"17:45:00",1373.7,NA,NA,NA,NA
7168,1604101,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Cummer Ave - Ruth Ave",-79.393805,43.793225,436853,18549.3,18549.3,NA,"08:15:00",1775,"17:15:00",1337.3,NA,NA,NA,NA
7169,1604107,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Risebrough Ave - Cummer Ave",-79.393475,43.791715,11485139,16576.7,16576.7,NA,"08:30:00",1226.3,"17:45:00",1380.3,NA,NA,NA,NA
7170,1604113,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Ruddington Dr - Finch Corridor Trl",-79.392835,43.788455,30044441,18145.3,18145.3,NA,"08:00:00",1549,"17:15:00",1328.7,NA,NA,NA,NA
7171,1604131,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Feldbar Crt - Finch Ave E",-79.3920414292602,43.7844388002189,437495,16917.7,16917.7,NA,"08:30:00",1137,"17:45:00",1418.3,NA,NA,NA,NA
7172,1604137,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: McKee Ave - Burleigh Heights Dr",-79.39077,43.778705,8649806,18329,18329,NA,"08:00:00",1409,"15:00:00",1291.7,NA,NA,NA,NA
7173,1604143,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Blithfield Ave - McKee Ave",-79.390545,43.777725,4807577,18593.7,18593.7,NA,"08:15:00",1290,"17:45:00",1582,NA,NA,NA,NA
7174,1604149,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Empress Ave - Kingsdale Ave",-79.38988,43.774785,438309,18462.3,18462.3,NA,"08:45:00",1304.7,"17:00:00",1272,NA,NA,NA,NA
7175,1604155,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Bayview Village Park Trl - Empress Ave",-79.38969,43.773935,30071209,21619.7,21619.7,NA,"08:15:00",1490,"15:45:00",1706.7,NA,NA,NA,NA
7176,1604167,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Spring Garden Ave - Bayview Mews Lane",-79.38862,43.76922,438867,20351.3,20351.3,NA,"08:15:00",1433.7,"17:00:00",1613.7,NA,NA,NA,NA
7177,1604173,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Sheppard Ave E - Mallingham Crt",-79.3881468436501,43.7670773746004,439197,23230.3,23230.3,NA,"08:00:00",2158.3,"17:00:00",1775.3,NA,NA,NA,NA
7178,1604179,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Bayview S 401 C W Ramp - Sheppard Ave E",-79.3878359671998,43.765734745495,439367,22066.3,22066.3,NA,"08:30:00",1614.7,"17:30:00",1794,NA,NA,NA,NA
7179,1604185,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: 401 C W Bayview Ramp - Bayview S 401 C W Ramp",-79.3875652623481,43.7647499099863,439405,18448.3,18448.3,NA,"09:15:00",1461.3,"17:45:00",1334.3,NA,NA,NA,NA
7180,1604191,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Highway 401 - 401 C W Bayview Ramp",-79.3873475596342,43.7640470688111,439519,19837,19837,NA,"08:30:00",1334,"17:45:00",1605.3,NA,NA,NA,NA
7181,1604215,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Wimpole Dr - Fifeshire Rd",-79.38648,43.759855,440025,22507.7,22507.7,NA,"08:15:00",1737.3,"15:45:00",1830.7,NA,NA,NA,NA
7182,1604221,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Baytree Cres - Fife Rd",-79.38542,43.754275,440731,22639,22639,NA,"08:15:00",1671.7,"15:45:00",1879.7,NA,NA,NA,NA
7183,1604227,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: near York Mills Rd",-79.384215,43.74831,441399,22315.7,22315.7,NA,"09:15:00",2132,"17:45:00",1499.7,NA,NA,NA,NA
7184,1604233,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: York Rd - Irving Paisley Park Trl",-79.383905,43.746665,30100672,24741,24741,NA,"08:15:00",1747.3,"15:45:00",2040.3,NA,NA,NA,NA
7185,1604455,"ATR_VOLUME","2013-05-14","2013-05-16",72,"Bayview Ave: Belsize Dr - Manor Rd E",-79.37528,43.706025,9340683,11938.3,11938.3,NA,"08:30:00",871.7,"17:15:00",1051,NA,NA,NA,NA
7186,1561109,"ATR_SPEED_VOLUME","2013-05-09","2013-05-09",24,"Bannatyne Dr: Riderwood Dr - Woodsworth Rd",-79.3633040275603,43.7583004497152,440111,4264,4264,NA,"08:15:00",510,"17:15:00",393,47.8,56.1,61.5,NA
7187,1561121,"ATR_SPEED_VOLUME","2013-05-09","2013-05-09",24,"Bannatyne Dr: Vyner Rd - Swansdown Dr",-79.3710252264069,43.7610760058016,11130002,1406,1406,NA,"08:15:00",219,"15:00:00",141,44.6,53.5,59.1,NA
7188,1561117,"ATR_SPEED_VOLUME","2013-05-09","2013-05-09",24,"Bannatyne Dr: Davean Dr - Ealing Dr",-79.3678750084271,43.7602602831779,439853,2527,2527,NA,"08:15:00",384,"15:00:00",276,42.4,49.2,53.9,NA
7189,1561113,"ATR_SPEED_VOLUME","2013-05-09","2013-05-09",24,"Bannatyne Dr: Stubbs Dr - Beaverhall Dr",-79.3662828902964,43.7595717184512,439994,2771,2771,NA,"08:15:00",414,"15:00:00",274,42.8,49.1,53.4,NA
7190,1561125,"ATR_SPEED_VOLUME","2013-05-09","2013-05-09",24,"Bannatyne Dr: Silvergrove Rd - Vyner Rd",-79.3735603689034,43.7624803689034,439687,745,745,NA,"08:00:00",71,"16:15:00",77,42.7,51.3,56.3,NA
7191,1561053,"ATR_SPEED_VOLUME","2013-05-08","2013-05-14",168,"Robina Ave: near Glenhurst Ave",-79.4352643359526,43.6812252670827,8920,320.9,329,300.5,"07:45:00",23.8,"16:15:00",30.4,31.4,41.9,47.4,NA
7192,1561025,"ATR_SPEED_VOLUME","2013-05-08","2013-05-14",168,"Glenhurst Ave: Robina Ave - Oakwood Ave",-79.436105,43.681975,8829,1536.6,1561.4,1474.5,"08:15:00",106,"17:00:00",145,30.6,36.8,39.6,NA
7193,1561011,"ATR_SPEED_VOLUME","2013-05-08","2013-05-14",168,"Glenhurst Ave: Roseneath Gdns - Robina Ave",-79.43511,43.68219,8803,1345.9,1375.4,1272,"08:15:00",117.4,"17:15:00",134,32.7,38.8,42.6,NA
7194,1561161,"ATR_SPEED_VOLUME","2013-05-08","2013-05-08",24,"Whitburn Cres: Skipton Crt - Blaydon Ave",-79.4900908010608,43.7385595994696,7569339,1194,1194,NA,"07:15:00",85,"17:30:00",89,39.8,48.3,53,NA
7195,1561169,"ATR_SPEED_VOLUME","2013-05-08","2013-05-08",24,"Woburn Ave: Greer Rd - Elm Rd",-79.4116989837057,43.7265102190814,1137785,1435,1435,NA,"08:00:00",145,"17:15:00",152,36.5,46.2,51.6,NA
7196,1561175,"ATR_SPEED_VOLUME","2013-05-08","2013-05-08",24,"Woburn Ave: near Elm Rd",-79.4142313224044,43.7259914803991,60033962,1225,1225,NA,"08:00:00",107,"17:15:00",134,36.6,46.9,52.6,NA
